Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Frequency,Source,Scraped At,Annualized Yield %
PLTY,2024-12-05,3.348,67.547997,monthly,yfinance,2025-08-11 19:56:58Z,59.47770738486887
PLTY,2025-01-03,3.589,69.989998,monthly,yfinance,2025-08-11 19:56:58Z,61.534506687655565
PLTY,2025-01-30,2.983,66.860001,monthly,yfinance,2025-08-11 19:56:59Z,53.53873686002487
PLTY,2025-02-27,5.938,62.0,monthly,yfinance,2025-08-11 19:57:00Z,114.92903225806452
PLTY,2025-03-27,5.326,60.82,monthly,yfinance,2025-08-11 19:57:00Z,105.08385399539624
PLTY,2025-04-24,4.656,61.290001,monthly,yfinance,2025-08-11 19:57:00Z,91.16005724979513
PLTY,2025-05-22,7.044,61.52,monthly,yfinance,2025-08-11 19:57:01Z,137.39921976592976
PLTY,2025-06-20,3.26,64.470001,monthly,yfinance,2025-08-11 19:57:01Z,60.67938481961556
PLTY,2025-07-17,2.56,67.330002,monthly,yfinance,2025-08-11 19:57:02Z,45.62601973485758
PLTY,2025-08-14,7.492,68.599998,monthly,yfinance,2025-08-18 06:36:41Z,131.05539740686288
PYPY,2023-11-08,0.621,18.813,monthly,yfinance,2025-08-11 19:57:03Z,39.61090735129964
PYPY,2023-12-07,0.52,19.278999,monthly,yfinance,2025-08-11 19:57:03Z,32.366825684258814
PYPY,2024-01-05,0.566,19.059999,monthly,yfinance,2025-08-11 19:57:04Z,35.634839225332584
PYPY,2024-02-07,0.655,18.708,monthly,yfinance,2025-08-11 19:57:04Z,42.014111610006424
PYPY,2024-03-06,0.723,17.370001,monthly,yfinance,2025-08-11 19:57:05Z,49.94818365295431
PYPY,2024-04-04,0.466,18.700001,monthly,yfinance,2025-08-11 19:57:06Z,29.903741716377453
PYPY,2024-05-06,0.942,18.610001,monthly,yfinance,2025-08-11 19:57:07Z,60.7415335442486
PYPY,2024-06-06,0.669,17.98,monthly,yfinance,2025-08-11 19:57:07Z,44.6496106785317
PYPY,2024-07-05,0.432,15.93,monthly,yfinance,2025-08-11 19:57:07Z,32.54237288135594
PYPY,2024-08-07,0.351,16.959,monthly,yfinance,2025-08-11 19:57:08Z,24.836370068989915
PYPY,2024-09-06,1.619,16.98,monthly,yfinance,2025-08-11 19:57:08Z,114.41696113074204
PYPY,2024-10-17,1.104,17.85,monthly,yfinance,2025-08-11 19:57:09Z,74.21848739495799
PYPY,2024-11-14,0.588,18.23,monthly,yfinance,2025-08-11 19:57:09Z,38.705430608886445
PYPY,2024-12-12,0.601,18.65,monthly,yfinance,2025-08-11 19:57:10Z,38.67024128686327
PYPY,2025-01-08,0.426,17.969999,monthly,yfinance,2025-08-11 19:57:10Z,28.447413936973504
PYPY,2025-02-06,0.667,15.5,monthly,yfinance,2025-08-11 19:57:11Z,51.63870967741936
PYPY,2025-03-06,0.377,13.37,monthly,yfinance,2025-08-11 19:57:11Z,33.83694839192222
PYPY,2025-04-03,0.352,12.12,monthly,yfinance,2025-08-11 19:57:11Z,34.851485148514854
PYPY,2025-05-01,0.552,12.33,monthly,yfinance,2025-08-11 19:57:12Z,53.72262773722628
PYPY,2025-05-29,0.551,12.8,monthly,yfinance,2025-08-11 19:57:12Z,51.65624999999999
PYPY,2025-06-26,0.33,12.52,monthly,yfinance,2025-08-11 19:57:13Z,31.629392971246006
PYPY,2025-07-24,0.273,12.75,monthly,yfinance,2025-08-11 19:57:13Z,25.694117647058825
PYPY,2025-08-21,0.34,10.97,monthly,yfinance,2025-08-25 09:05:08Z,37.192342752962624
QDTE,2024-03-26,0.364,45.830002,weekly,yfinance,2025-08-11 19:57:15Z,41.300456412810114
QDTE,2024-04-03,0.332,45.352001,weekly,yfinance,2025-08-11 19:57:16Z,38.06667758716974
QDTE,2024-04-10,0.091,44.896,weekly,yfinance,2025-08-11 19:57:16Z,10.539914468995011
QDTE,2024-04-17,0.267,43.438,weekly,yfinance,2025-08-11 19:57:16Z,31.96279755053179
QDTE,2024-04-24,0.334,43.153999,weekly,yfinance,2025-08-11 19:57:17Z,40.246559768423786
QDTE,2024-05-01,0.252,42.150002,weekly,yfinance,2025-08-11 19:57:17Z,31.088966496371697
QDTE,2024-05-08,0.311,43.75,weekly,yfinance,2025-08-11 19:57:18Z,36.96457142857143
QDTE,2024-05-15,0.375,44.639999,weekly,yfinance,2025-08-11 19:57:19Z,43.682796677482
QDTE,2024-05-22,0.212,44.469002,weekly,yfinance,2025-08-11 19:57:19Z,24.790302242447442
QDTE,2024-05-30,0.212,44.085999,weekly,yfinance,2025-08-11 19:57:20Z,25.005671301675612
QDTE,2024-06-06,0.143,44.933998,weekly,yfinance,2025-08-11 19:57:21Z,16.54871663100176
QDTE,2024-06-13,0.234,45.75,weekly,yfinance,2025-08-11 19:57:21Z,26.596721311475413
QDTE,2024-06-20,0.298,45.720001,weekly,yfinance,2025-08-11 19:57:21Z,33.89326260075978
QDTE,2024-06-27,0.355,45.470001,weekly,yfinance,2025-08-11 19:57:22Z,40.5981957202948
QDTE,2024-07-03,0.197,45.630001,weekly,yfinance,2025-08-11 19:57:22Z,22.450141958138463
QDTE,2024-07-11,0.346,45.27,weekly,yfinance,2025-08-11 19:57:23Z,39.74375966423679
QDTE,2024-07-18,0.31,44.18,weekly,yfinance,2025-08-11 19:57:23Z,36.48709823449525
QDTE,2024-07-25,0.354,42.459999,weekly,yfinance,2025-08-11 19:57:24Z,43.35374572194407
QDTE,2024-08-01,0.569,42.310001,weekly,yfinance,2025-08-11 19:57:24Z,69.9314566312584
QDTE,2024-08-08,0.514,41.040001,weekly,yfinance,2025-08-11 19:57:25Z,65.12670406611346
QDTE,2024-08-15,0.476,42.860001,weekly,yfinance,2025-08-11 19:57:25Z,57.750815264796664
QDTE,2024-08-22,0.476,42.23,weekly,yfinance,2025-08-11 19:57:26Z,58.61236088089037
QDTE,2024-08-29,0.313,41.860001,weekly,yfinance,2025-08-11 19:57:26Z,38.881986648781975
QDTE,2024-09-05,0.329,40.889999,weekly,yfinance,2025-08-11 19:57:27Z,41.83908148298072
QDTE,2024-09-12,0.446,41.240002,weekly,yfinance,2025-08-11 19:57:27Z,56.236660706272524
QDTE,2024-09-19,0.195,42.16,weekly,yfinance,2025-08-11 19:57:28Z,24.051233396584443
QDTE,2024-09-26,0.257,42.740002,weekly,yfinance,2025-08-11 19:57:28Z,31.268131433405177
QDTE,2024-10-03,0.218,42.099998,weekly,yfinance,2025-08-11 19:57:29Z,26.926367074886798
QDTE,2024-10-10,0.27,42.619999,weekly,yfinance,2025-08-11 19:57:30Z,32.942281392357614
QDTE,2024-10-17,0.318,42.330002,weekly,yfinance,2025-08-11 19:57:31Z,39.06449142147454
QDTE,2024-10-24,0.208,42.23,weekly,yfinance,2025-08-11 19:57:33Z,25.612124082405874
QDTE,2024-10-31,0.205,41.369999,weekly,yfinance,2025-08-11 19:57:33Z,25.76746496899843
QDTE,2024-11-07,0.265,43.580002,weekly,yfinance,2025-08-11 19:57:34Z,31.620007727397535
QDTE,2024-11-14,0.253,43.16,weekly,yfinance,2025-08-11 19:57:34Z,30.481927710843376
QDTE,2024-11-21,0.252,42.48,weekly,yfinance,2025-08-11 19:57:34Z,30.847457627118647
QDTE,2024-11-27,0.221,42.459999,weekly,yfinance,2025-08-11 19:57:35Z,27.06547402415153
QDTE,2024-12-05,0.236,43.139999,weekly,yfinance,2025-08-11 19:57:36Z,28.44691767378112
QDTE,2024-12-12,0.165,43.07,weekly,yfinance,2025-08-11 19:57:36Z,19.92105874158347
QDTE,2024-12-19,0.87,41.169998,weekly,yfinance,2025-08-11 19:57:36Z,109.88584454145469
QDTE,2024-12-26,0.804,41.23,weekly,yfinance,2025-08-11 19:57:38Z,101.40189182634005
QDTE,2025-01-02,0.298,39.669998,weekly,yfinance,2025-08-11 19:57:38Z,39.0622656446819
QDTE,2025-01-08,0.183,39.959999,weekly,yfinance,2025-08-11 19:57:39Z,23.813814409755114
QDTE,2025-01-16,0.337,39.669998,weekly,yfinance,2025-08-11 19:57:40Z,44.1744413498584
QDTE,2025-01-23,0.246,40.919998,weekly,yfinance,2025-08-11 19:57:41Z,31.260998595356725
QDTE,2025-01-30,0.188,39.880001,weekly,yfinance,2025-08-11 19:57:41Z,24.51354000718305
QDTE,2025-02-06,0.231,40.139999,weekly,yfinance,2025-08-11 19:57:42Z,29.925262329976636
QDTE,2025-02-13,0.251,40.32,weekly,yfinance,2025-08-11 19:57:42Z,32.37103174603174
QDTE,2025-02-20,0.246,40.23,weekly,yfinance,2025-08-11 19:57:43Z,31.79716629381059
QDTE,2025-02-27,0.26,37.419998,weekly,yfinance,2025-08-11 19:57:45Z,36.130413475703556
QDTE,2025-03-06,0.151,36.380001,weekly,yfinance,2025-08-11 19:57:45Z,21.583286927342304
QDTE,2025-03-13,0.233,34.810001,weekly,yfinance,2025-08-11 19:57:46Z,34.80608920407673
QDTE,2025-03-20,0.277,35.669998,weekly,yfinance,2025-08-11 19:57:46Z,40.381275042403985
QDTE,2025-03-27,0.236,35.779999,weekly,yfinance,2025-08-11 19:57:48Z,34.298491735564326
QDTE,2025-04-03,0.25,32.900002,weekly,yfinance,2025-08-11 19:57:49Z,39.513675409503016
QDTE,2025-04-10,0.18,30.440001,weekly,yfinance,2025-08-11 19:57:49Z,30.749013444513356
QDTE,2025-04-16,0.209,30.280001,weekly,yfinance,2025-08-11 19:57:49Z,35.89167648970686
QDTE,2025-04-24,0.24,31.41,weekly,yfinance,2025-08-11 19:57:50Z,39.73256924546323
QDTE,2025-05-01,0.218,32.049999,weekly,yfinance,2025-08-11 19:57:50Z,35.369735892971484
QDTE,2025-05-08,0.308,32.41,weekly,yfinance,2025-08-11 19:57:51Z,49.41684665226782
QDTE,2025-05-15,0.18,34.290001,weekly,yfinance,2025-08-11 19:57:52Z,27.29658713045823
QDTE,2025-05-22,0.172,33.790001,weekly,yfinance,2025-08-11 19:57:53Z,26.4693688526378
QDTE,2025-05-29,0.215,34.02,weekly,yfinance,2025-08-11 19:57:53Z,32.86302175191064
QDTE,2025-06-05,0.208,34.130001,weekly,yfinance,2025-08-11 19:57:54Z,31.69059385612089
QDTE,2025-06-12,0.146,34.66,weekly,yfinance,2025-08-11 19:57:54Z,21.904212348528564
QDTE,2025-06-18,0.205,34.200001,weekly,yfinance,2025-08-11 19:57:55Z,31.16958973188334
QDTE,2025-06-26,0.247,35.099998,weekly,yfinance,2025-08-11 19:57:55Z,36.59259467764072
QDTE,2025-07-02,0.229,35.134998,weekly,yfinance,2025-08-11 19:57:56Z,33.89213228359939
QDTE,2025-07-10,0.237,35.235001,weekly,yfinance,2025-08-11 19:57:56Z,34.976584788517535
QDTE,2025-07-17,0.239,35.369999,weekly,yfinance,2025-08-11 19:57:57Z,35.137122848095075
QDTE,2025-07-24,0.237,35.384998,weekly,yfinance,2025-08-11 19:57:57Z,34.82831905204573
QDTE,2025-07-31,0.238,35.325001,weekly,yfinance,2025-08-11 19:57:58Z,35.03467699831063
QDTE,2025-08-07,0.239,35.209999,weekly,yfinance,2025-08-11 19:57:58Z,35.29679168692961
QDTE,2025-08-14,0.233,35.625,weekly,yfinance,2025-08-18 06:36:41Z,34.00982456140351
QDTE,2025-08-21,0.239,34.549999,monthly,yfinance,2025-08-25 09:05:09Z,8.3010132648629
QQQT,2024-07-31,0.318,19.030001,monthly,yfinance,2025-08-11 19:57:59Z,20.052547553728452
QQQT,2024-09-03,0.318,18.360001,monthly,yfinance,2025-08-11 19:57:59Z,20.784312593447023
QQQT,2024-10-01,0.322,18.75,monthly,yfinance,2025-08-11 19:58:00Z,20.607999999999997
QQQT,2024-11-01,0.321,18.639999,monthly,yfinance,2025-08-11 19:58:00Z,20.665237160152213
QQQT,2024-12-02,0.343,19.290001,monthly,yfinance,2025-08-11 19:58:01Z,21.33747945373357
QQQT,2024-12-31,0.325,18.809999,monthly,yfinance,2025-08-11 19:58:02Z,20.733653414867273
QQQT,2025-02-03,0.32,18.73,monthly,yfinance,2025-08-11 19:58:02Z,20.501868659903895
QQQT,2025-03-03,0.309,17.629999,monthly,yfinance,2025-08-11 19:58:02Z,21.032332446530482
QQQT,2025-04-01,0.286,16.469999,monthly,yfinance,2025-08-11 19:58:03Z,20.837888332597952
QQQT,2025-05-01,0.274,16.33,monthly,yfinance,2025-08-11 19:58:03Z,20.134721371708515
QQQT,2025-06-02,0.298,17.4,monthly,yfinance,2025-08-11 19:58:04Z,20.551724137931036
QQQT,2025-07-01,0.307,17.73,monthly,yfinance,2025-08-11 19:58:04Z,20.77834179357022
QQQT,2025-08-01,0.319,17.523001,monthly,yfinance,2025-08-11 19:58:05Z,21.845573141267298
QQQY,2023-10-02,3.3,56.130001,monthly,yfinance,2025-08-11 19:58:06Z,70.55050649295373
QQQY,2023-11-01,3.0,52.470001,monthly,yfinance,2025-08-11 19:58:07Z,68.61063334075408
